or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index,price,commute
37.554957+-121.975234,2865.0,4584.0,47.75,76,fremont / union city / newark,The Spacious living at The Presidio !,2045.0,1.0,4509258113.0,2014-06-07,http://sfbay.craigslist.org/eby/apa/4509258113.html,734.0,http://sfbay.craigslist.org/apa/index1300.html,-121.975234,37.554957,2.7861035422343323,sfbay,997,2045,61
37.555125+-121.98882,2719.0,4533.0,45.31666666666667,75,fremont / union city / newark,"2BD/2.5BA TOWNHOME WITH STORAGE, WOOD PLANK FLOORING, AND PATIO",2650.0,2.0,4515515060.0,2014-06-11,http://sfbay.craigslist.org/eby/apa/4515515060.html,1235.0,http://sfbay.craigslist.org/apa/index2200.html,-121.98882,37.555125,2.145748987854251,sfbay,998,2650,60
37.89322+-122.30702,1470.0,2791.0,24.5,46,albany / el cerrito,2BD/2BA-July10- Luxury Albany Condo/Pool+@Bayside Commons/535 Pierce,2500.0,2.0,4494066624.0,2014-05-29,http://sfbay.craigslist.org/eby/apa/4494066624.html,1170.0,http://sfbay.craigslist.org/apa/index3000.html,-122.30702,37.89322,2.1367521367521367,sfbay,999,2500,35
37.533654+-122.299461,2184.0,3597.0,36.4,59,san mateo,Large 1BR / Great Location Now Available!,2146.0,1.0,4472157411.0,2014-05-15,http://sfbay.craigslist.org/pen/apa/4472157411.html,652.0,http://sfbay.craigslist.org/apa/index1300.html,-122.299461,37.533654,3.291411042944785,sfbay,1001,2146,47
37.544254+-122.285185,2106.0,3457.0,35.1,57,san mateo,Modern & stylish 1 bedroom apartment!,2353.0,1.0,4483159083.0,2014-05-22,http://sfbay.craigslist.org/pen/apa/4483159083.html,680.0,http://sfbay.craigslist.org/apa/index2100.html,-122.285185,37.544254,3.460294117647059,sfbay,1002,2353,46
37.544254+-122.285185,2106.0,3457.0,35.1,57,san mateo,"Live the life you desire, live in luxury at CitySouth!",3313.0,2.0,4516157451.0,2014-06-11,http://sfbay.craigslist.org/pen/apa/4516157451.html,1029.0,http://sfbay.craigslist.org/apa/index800.html,-122.285185,37.544254,3.2196307094266277,sfbay,1252,3313,46
37.70553+-122.120075,2176.0,4132.0,36.266666666666666,68,san leandro,Spacious 1 Bedrm approx. 600 Sqfts Fourplex,975.0,1.0,4516550592.0,2014-06-11,http://sfbay.craigslist.org/eby/apa/4516550592.html,600.0,http://sfbay.craigslist.org/apa/,-122.120075,37.70553,1.625,sfbay,1003,975,52
38.001157+-122.271456,2792.0,4816.0,46.53333333333333,80,"hercules, pinole, san pablo, el sob","HERCULES, CA",2700.0,4.0,4512490928.0,2014-06-16,http://sfbay.craigslist.org/eby/apa/4512490928.html,2044.0,http://sfbay.craigslist.org/apa/index1100.html,-122.271456,38.001157,1.3209393346379648,sfbay,1004,2700,63
37.277417+-121.952354,3935.0,5784.0,65.58333333333333,96,campbell,Special Floor Plan! Renovated 1BD/1BA! Visit Campbell Plaza!!,1770.0,1.0,4518772488.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4518772488.html,550.0,http://sfbay.craigslist.org/apa/index2600.html,-121.952354,37.277417,3.2181818181818183,sfbay,1005,1770,80
37.993285+-122.52927,2167.0,3892.0,36.11666666666667,64,san rafael,TOP FLOOR 2BR/2.5BA RESIDENCE WITH A LARGE LIVING ROOM AND A WET BAR,5370.0,2.0,4536732703.0,2014-06-24,http://sfbay.craigslist.org/nby/apa/4536732703.html,2032.0,http://sfbay.craigslist.org/apa/index2200.html,-122.52927,37.993285,2.642716535433071,sfbay,1007,5370,50
37.782434+-121.938372,3285.0,5847.0,54.75,97,danville / san ramon,LUXURY STYLE LIVING @ BEL AIR...,2721.0,2.0,4461339810.0,2014-05-11,http://sfbay.craigslist.org/eby/apa/4461339810.html,1093.0,http://sfbay.craigslist.org/apa/index800.html,-121.938372,37.782434,2.4894784995425434,sfbay,1008,2721,75
37.496597+-122.222049,2329.0,3635.0,38.81666666666667,60,redwood city,"Gorgeous 1Bd/1Ba w/W/D,Marina Views!Spacious Closets,Must See",3105.0,1.0,4483546451.0,2014-05-22,http://sfbay.craigslist.org/pen/apa/4483546451.html,778.0,http://sfbay.craigslist.org/apa/index1100.html,-122.222049,37.496597,3.9910025706940875,sfbay,1009,3105,49
37.496597+-122.222049,2329.0,3635.0,38.81666666666667,60,redwood city,"3BD/2BA Townhome!Amaing Water Views,W/D,Fireplace,Tons of Storage",4710.0,3.0,4482006785.0,2014-05-21,http://sfbay.craigslist.org/pen/apa/4482006785.html,1416.0,http://sfbay.craigslist.org/apa/index800.html,-122.222049,37.496597,3.3262711864406778,sfbay,1150,4710,49
37.565287+-122.2684,2124.0,3586.0,35.4,59,foster city,"In-home, full size w/d & top-of-the line appliances",3126.0,2.0,4499469607.0,2014-06-01,http://sfbay.craigslist.org/pen/apa/4499469607.html,1100.0,http://sfbay.craigslist.org/apa/index700.html,-122.2684,37.565287,2.841818181818182,sfbay,1010,3126,47
37.77119+-122.173612,1993.0,3903.0,33.21666666666667,65,oakland east,A 3 + Bedroom House on a big fenced Lot,1950.0,3.0,4547496058.0,2014-07-09,http://sfbay.craigslist.org/eby/apa/4547496058.html,1746.0,http://sfbay.craigslist.org/apa/index3300.html,-122.173612,37.77119,1.1168384879725086,sfbay,1011,1950,49
37.7441+-122.4863,1707.0,3435.0,28.45,57,sunset / parkside,"Room for Rent! close to UCSF, SFSU",850.0,NA,4483290856.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4483290856.html,132.0,http://sfbay.craigslist.org/apa/index1600.html,-122.4863,37.7441,6.4393939393939394,sfbay,1012,850,42
37.662302+-122.071946,2482.0,4658.0,41.36666666666667,77,hayward / castro valley,**OPEN HOUSE** 3 Bed/2 Bath home in Hayward with a bay view,2575.0,3.0,4551119327.0,2014-07-03,http://sfbay.craigslist.org/eby/apa/4551119327.html,1680.0,http://sfbay.craigslist.org/apa/index2900.html,-122.071946,37.662302,1.5327380952380953,sfbay,1013,2575,59
38.258178+-122.074761,3753.0,5991.0,62.55,99,fairfield / vacaville,***Spacious 4 bed 2.5 bath home in Fairfield!!!***	,1950.0,4.0,4473748705.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4473748705.html,1827.0,http://sfbay.craigslist.org/apa/index3600.html,-122.074761,38.258178,1.0673234811165846,sfbay,1014,1950,80
37.6586+-122.0472,2607.0,4887.0,43.45,81,hayward / castro valley,~~✿Don't move to a complex. Move to a community!! ✿~~,1557.0,1.0,4468294821.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4468294821.html,662.0,http://sfbay.craigslist.org/apa/index2300.html,-122.0472,37.6586,2.3519637462235647,sfbay,1015,1557,62
37.6586+-122.0472,2607.0,4887.0,43.45,81,hayward / castro valley,Large and comfy two bedroom!,1919.0,2.0,4521051363.0,2014-06-14,http://sfbay.craigslist.org/eby/apa/4521051363.html,1091.0,http://sfbay.craigslist.org/apa/index300.html,-122.0472,37.6586,1.758936755270394,sfbay,1065,1919,62
37.6586+-122.0472,2607.0,4887.0,43.45,81,hayward / castro valley,Start Summer Right!!!!!,1731.0,1.0,4497749876.0,2014-05-31,http://sfbay.craigslist.org/eby/apa/4497749876.html,713.0,http://sfbay.craigslist.org/apa/index1300.html,-122.0472,37.6586,2.4277699859747544,sfbay,1701,1731,62
37.6586+-122.0472,2607.0,4887.0,43.45,81,hayward / castro valley,"Excellent one bedroom available for you tomorrow!!! $1,437",1437.0,1.0,4535249459.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4535249459.html,797.0,http://sfbay.craigslist.org/apa/index1600.html,-122.0472,37.6586,1.8030112923462986,sfbay,1759,1437,62
37.6586+-122.0472,2607.0,4887.0,43.45,81,hayward / castro valley,Largest two bedroom two bath available now! $1942,1942.0,2.0,4566261904.0,2014-07-12,http://sfbay.craigslist.org/eby/apa/4566261904.html,1063.0,http://sfbay.craigslist.org/apa/index300.html,-122.0472,37.6586,1.8269049858889934,sfbay,1784,1942,62
37.79667+-122.438779,881.0,2346.0,14.683333333333334,39,marina / cow hollow,Best Cow Hol. Union@Pierce. X-lg. 1br. remod. kit. DineRm. Hdwd. pkg.,4250.0,1.0,4452834674.0,2014-05-29,http://sfbay.craigslist.org/sfc/apa/4452834674.html,1040.0,http://sfbay.craigslist.org/apa/index1100.html,-122.438779,37.79667,4.086538461538462,sfbay,1016,4250,26
37.58567+-122.02225,2984.0,4810.0,49.733333333333334,80,fremont / union city / newark,Wait! You Forgot to Sign your Lease.,1955.0,2.0,4527252480.0,2014-06-18,http://sfbay.craigslist.org/eby/apa/4527252480.html,830.0,http://sfbay.craigslist.org/apa/index1100.html,-122.02225,37.58567,2.355421686746988,sfbay,1017,1955,64
37.306942+-121.933367,3876.0,5597.0,64.6,93,san jose west,2b2b unit in 4-plex in West San Jose with premium Campbell Schools,2380.0,2.0,4526093703.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4526093703.html,1220.0,http://sfbay.craigslist.org/apa/index3500.html,-121.933367,37.306942,1.9508196721311475,sfbay,1018,2380,78
38.559559+-121.778018,4873.0,7659.0,81.21666666666667,127,Davis,Cheap furnished 3 beds house for rent,1950.0,3.0,4520596280.0,2014-06-14,http://sfbay.craigslist.org/sfc/apa/4520596280.html,1580.0,http://sfbay.craigslist.org/apa/index1300.html,-121.778018,38.559559,1.2341772151898733,sfbay,1019,1950,104
37.326379+-122.050159,3272.0,4748.0,54.53333333333333,79,cupertino,"Close to Apple, Lab 126, Facebook Shuttle, Top Cupertino Schools, WD",2445.0,1.0,4518714198.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4518714198.html,700.0,http://sfbay.craigslist.org/apa/index3000.html,-122.050159,37.326379,3.492857142857143,sfbay,1021,2445,66
37.326379+-122.050159,3272.0,4748.0,54.53333333333333,79,cupertino,"Private Bike Lockers, Granite, Dishwasher, Ceiling Fan, Microwave",2395.0,1.0,4551362404.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4551362404.html,700.0,http://sfbay.craigslist.org/apa/index2500.html,-122.050159,37.326379,3.4214285714285713,sfbay,1108,2395,66
37.39574+-121.956769,3594.0,5681.0,59.9,94,"809 Agnew Rd, Santa Clara, CA",Immaculate 2 Bedroom 2.5 Bath Rivermark Townhome,3195.0,2.0,4495904546.0,2014-06-13,http://sfbay.craigslist.org/sby/apa/4495904546.html,1616.0,http://sfbay.craigslist.org/apa/index1100.html,-121.956769,37.39574,1.9771039603960396,sfbay,1022,3195,76
37.39574+-121.956769,3594.0,5681.0,59.9,94,santa clara,Come See Today!! Beautiful 1x1 Apartment !!,2245.0,1.0,4543511097.0,2014-06-28,http://sfbay.craigslist.org/sby/apa/4543511097.html,719.0,http://sfbay.craigslist.org/apa/index1600.html,-121.956769,37.39574,3.122392211404729,sfbay,1551,2245,76
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Spacious 2x2 Ready For Immediate Move In!!,2915.0,2.0,4562741622.0,2014-07-10,http://sfbay.craigslist.org/sby/apa/4562741622.html,1100.0,http://sfbay.craigslist.org/apa/index1100.html,-121.9406,37.4087,2.65,sfbay,1023,2915,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Jr 1x1 Start Your Story @ Epic! Lifestyle you have been waiting for...,2105.0,1.0,4549923874.0,2014-07-02,http://sfbay.craigslist.org/sby/apa/4549923874.html,565.0,http://sfbay.craigslist.org/apa/index2100.html,-121.9406,37.4087,3.725663716814159,sfbay,1032,2105,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Upgraded 1 Bedroom + Den w/ LARGE Patio & Wood Flooring,2650.0,1.0,4516272389.0,2014-06-11,http://sfbay.craigslist.org/sby/apa/4516272389.html,878.0,http://sfbay.craigslist.org/apa/index400.html,-121.9406,37.4087,3.0182232346241458,sfbay,1046,2650,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,"Fantastic Ground Flr 1x1, Resort Village Community/Amenities, Pets OK!",2435.0,1.0,4497711276.0,2014-05-31,http://sfbay.craigslist.org/sby/apa/4497711276.html,688.0,http://sfbay.craigslist.org/apa/index1400.html,-121.9406,37.4087,3.5392441860465116,sfbay,1226,2435,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,ONE-BEDROOM APARTMENT FOR RENT WITH SWIMMING POOL & SPA,2345.0,1.0,4531905814.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4531905814.html,700.0,http://sfbay.craigslist.org/apa/index1500.html,-121.9406,37.4087,3.35,sfbay,1511,2345,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,This is so EPIC - Lovely New 1x1- ask about specials,2233.0,1.0,4530739738.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4530739738.html,778.0,http://sfbay.craigslist.org/apa/index1100.html,-121.9406,37.4087,2.8701799485861184,sfbay,1605,2233,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Luxurious 2 Bedroom On The 4th Floor!,3130.0,2.0,4543953398.0,2014-06-28,http://sfbay.craigslist.org/sby/apa/4543953398.html,1044.0,http://sfbay.craigslist.org/apa/index800.html,-121.9406,37.4087,2.9980842911877397,sfbay,1613,3130,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Your Apartment Search Ends Here At Epic!!,2648.0,1.0,4528716949.0,2014-06-19,http://sfbay.craigslist.org/sby/apa/4528716949.html,778.0,http://sfbay.craigslist.org/apa/index1700.html,-121.9406,37.4087,3.403598971722365,sfbay,1694,2648,79
37.4087+-121.9406,3688.0,5844.0,61.46666666666667,97,san jose north,Studio w/ a HUGE out door living space!,2155.0,NA,4493210403.0,2014-05-28,http://sfbay.craigslist.org/sby/apa/4493210403.html,573.0,http://sfbay.craigslist.org/apa/index600.html,-121.9406,37.4087,3.7609075043630016,sfbay,1822,2155,79
37.881524+-122.050673,2348.0,4595.0,39.13333333333333,76,walnut creek,Diablo Villa has a Beautiful 2 bed/2bath Available,1625.0,2.0,4492621388.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4492621388.html,950.0,http://sfbay.craigslist.org/apa/index3500.html,-122.050673,37.881524,1.7105263157894737,sfbay,1025,1625,57
37.919834+-122.488541,1961.0,3743.0,32.68333333333333,62,corte madera,"Designer Kitchen, Satined Oak Cabinets, Walk-in Closets",5914.0,3.0,4558891716.0,2014-07-08,http://sfbay.craigslist.org/nby/apa/4558891716.html,1549.0,http://sfbay.craigslist.org/apa/index2400.html,-122.488541,37.919834,3.817947062621046,sfbay,1026,5914,47
37.400173+-122.07234,2986.0,4744.0,49.766666666666666,79,mountain view,Great Amenities and Pet Friendly At Our Beautiful Community!,2115.0,NA,4550551674.0,2014-07-02,http://sfbay.craigslist.org/pen/apa/4550551674.html,405.0,http://sfbay.craigslist.org/apa/index400.html,-122.07234,37.400173,5.222222222222222,sfbay,1029,2115,64
37.424205+-122.197612,2730.0,4354.0,45.5,72,menlo park,Large 3 Bedroom in Menlo Park,4979.0,3.0,4529231131.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4529231131.html,1466.0,http://sfbay.craigslist.org/apa/index500.html,-122.197612,37.424205,3.3963165075034105,sfbay,1030,4979,58
37.326591+-121.897452,4073.0,5819.0,67.88333333333334,96,san jose downtown,Beautiful veiws at your new Townhome w/ Heat & AC! Move In Ready!,2850.0,2.0,4490878187.0,2014-05-27,http://sfbay.craigslist.org/sby/apa/4490878187.html,1117.0,http://sfbay.craigslist.org/apa/index2300.html,-121.897452,37.326591,2.551477170993733,sfbay,1034,2850,81
37.9846+-122.5711,2322.0,4625.0,38.7,77,san anselmo,Private Estate Guest House in Resort Setting Fully Furnished,3500.0,2.0,4507291894.0,2014-07-01,http://sfbay.craigslist.org/nby/apa/4507291894.html,950.0,http://sfbay.craigslist.org/apa/index800.html,-122.5711,37.9846,3.6842105263157894,sfbay,1036,3500,57
37.9846+-122.5711,2322.0,4625.0,38.7,77,san anselmo,Private Estate Guest House in Resort Setting Fully Furnished,3500.0,2.0,4507291894.0,2014-06-08,http://sfbay.craigslist.org/nby/apa/4507291894.html,950.0,http://sfbay.craigslist.org/apa/index1300.html,-122.5711,37.9846,3.6842105263157894,sfbay,1131,3500,57
37.359341+-122.050372,3344.0,5423.0,55.733333333333334,90,sunnyvale,"You have it all at Parkwood/Up-To-Date Apts, Parks, Pool, Spa,Fitness",2045.0,1.0,4561031325.0,2014-07-09,http://sfbay.craigslist.org/sby/apa/4561031325.html,560.0,http://sfbay.craigslist.org/apa/index1200.html,-122.050372,37.359341,3.6517857142857144,sfbay,1040,2045,72
38.083062+-122.241874,2659.0,4813.0,44.31666666666667,80,vallejo / benicia,Come to your new home at Seabreeze!!,1250.0,2.0,4468834144.0,2014-05-13,http://sfbay.craigslist.org/eby/apa/4468834144.html,870.0,http://sfbay.craigslist.org/apa/index900.html,-122.241874,38.083062,1.4367816091954022,sfbay,1041,1250,62
37.383128+-122.077483,3129.0,5011.0,52.15,83,mountain view,Pets Welcome No Smoking Great Mountain View Location Stanford Google,1515.0,NA,4514182137.0,2014-06-10,http://sfbay.craigslist.org/pen/apa/4514182137.html,400.0,http://sfbay.craigslist.org/apa/index1500.html,-122.077483,37.383128,3.7875,sfbay,1042,1515,67
37.381383+-122.054786,3211.0,5069.0,53.516666666666666,84,sunnyvale,"Bright Apartment Upstairs in Small Complex, On site Laundry, Carport.",1695.0,1.0,4532465550.0,2014-06-23,http://sfbay.craigslist.org/sby/apa/4532465550.html,650.0,http://sfbay.craigslist.org/apa/index400.html,-122.05478600000001,37.381383,2.6076923076923078,sfbay,1043,1695,68
37.405251+-122.078228,3025.0,5034.0,50.416666666666664,83,mountain view,"Bike to Google, private bike lockers, playground, granite, GE apps, AC",2895.0,2.0,4543895086.0,2014-06-28,http://sfbay.craigslist.org/pen/apa/4543895086.html,930.0,http://sfbay.craigslist.org/apa/index900.html,-122.078228,37.405251,3.1129032258064515,sfbay,1044,2895,66
37.405251+-122.078228,3025.0,5034.0,50.416666666666664,83,mountain view,"Oversized dual pane windows, AC, granite, near Google, FB shuttle stop",4195.0,3.0,4548723185.0,2014-07-01,http://sfbay.craigslist.org/pen/apa/4548723185.html,1325.0,http://sfbay.craigslist.org/apa/index800.html,-122.078228,37.405251,3.1660377358490566,sfbay,1541,4195,66
37.4815+-122.2091,2482.0,4108.0,41.36666666666667,68,san jose north,Upgraded 1 bedroom w/ open view! Limited Availability!,2425.0,1.0,4532024703.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4532024703.html,758.0,http://sfbay.craigslist.org/apa/index1200.html,-122.2091,37.4815,3.199208443271768,sfbay,1045,2425,54
37.4815+-122.2091,2482.0,4108.0,41.36666666666667,68,redwood city,2 bedroom redev - marina access,3630.0,2.0,4520352963.0,2014-06-14,http://sfbay.craigslist.org/pen/apa/4520352963.html,1109.0,http://sfbay.craigslist.org/apa/index1900.html,-122.2091,37.4815,3.27321911632101,sfbay,1485,3630,54
37.681956+-121.774455,3495.0,6486.0,58.25,108,dublin / pleasanton / livermore,Beautiful 2BR/2BA Apartment Available Today!,2179.0,1.0,4499486081.0,2014-06-01,http://sfbay.craigslist.org/eby/apa/4499486081.html,953.0,http://sfbay.craigslist.org/apa/index600.html,-121.774455,37.681956,2.286463798530955,sfbay,1048,2179,83
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94,milpitas,Incredible 3 BD/ 2 BA with Incredible 8 week discount!,3554.0,3.0,4518112684.0,2014-06-12,http://sfbay.craigslist.org/sby/apa/4518112684.html,1423.0,http://sfbay.craigslist.org/apa/index200.html,-121.895,37.4352,2.4975404075895993,sfbay,1049,3554,76
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94,milpitas,The King of our community. Our 3 Bedroom / 2 Bathroom. Welcome home!,3055.0,3.0,4516201017.0,2014-06-11,http://sfbay.craigslist.org/sby/apa/4516201017.html,1303.0,http://sfbay.craigslist.org/apa/index700.html,-121.895,37.4352,2.3445894090560246,sfbay,1271,3055,76
37.4352+-121.895,3536.0,5685.0,58.93333333333333,94,milpitas,2 bed/1bath Great Location! 1st Floor! Move-in June 26! Call us today!,2275.0,2.0,4481259159.0,2014-05-21,http://sfbay.craigslist.org/sby/apa/4481259159.html,935.0,http://sfbay.craigslist.org/apa/index3100.html,-121.895,37.4352,2.4331550802139037,sfbay,1783,2275,76
37.787647+-122.443753,815.0,1814.0,13.583333333333334,30,pacific heights,Great furnished apartment 1 year lease,3100.0,1.0,4567852811.0,2014-07-13,http://sfbay.craigslist.org/sfc/apa/4567852811.html,650.0,http://sfbay.craigslist.org/apa/index100.html,-122.443753,37.787647,4.769230769230769,sfbay,1050,3100,21
37.230544+-121.974568,4033.0,5815.0,67.21666666666667,96,los gatos,Need more space for furniture and entertaining? Spacious 800sqft 1bed,1823.0,1.0,4486412318.0,2014-05-24,http://sfbay.craigslist.org/sby/apa/4486412318.html,800.0,http://sfbay.craigslist.org/apa/index1400.html,-121.974568,37.230544,2.27875,sfbay,1661,1823,81
